SAMPLE_FFDI_PATHS,,,,,,,,,,,,,,,,,,,,,
PRESET_PATHS,1,,,,,,,,,,,,,,,,,,,,
PATH_6_17/12/2017,HOUR,,,,,,,,,,,,,,,,,,,,
PATCH,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
102,0.6944456812,0.8355447826,1.0543966076,1.3821339803,1.8510789168,2.2029969148,3.2662700205,4.3034570609,4.7990532906,5.7433844807,6.9811849596,7.5587714271,8.1749014964,7.5522736781,5.5684607394,3.1940786294,2.1827786327,1.5998960643,1.198809124,1.0301749759,0.8565767703
103,0.868120821,1.0974020576,1.6218632143,2.7536178273,3.9352154029,5.2966027297,6.5939701687,7.9524942424,8.7449432641,10.0071078013,10.4602841184,11.0259944922,10.4816448785,9.2978725938,5.9575279446,3.9689263632,3.0675083529,2.3220853057,2.0320231121,1.700091212,1.613574499
104,0.868120821,1.0974020576,1.6218632143,2.7536178273,3.9352154029,5.2966027297,6.5939701687,7.9524942424,8.7449432641,10.0071078013,10.4602841184,11.0259944922,10.4816448785,9.2978725938,5.9575279446,3.9689263632,3.0675083529,2.3220853057,2.0320231121,1.700091212,1.613574499
105,0.868120821,1.0974020576,1.6218632143,2.7536178273,3.9352154029,5.2966027297,6.5939701687,7.9524942424,8.7449432641,10.0071078013,10.4602841184,11.0259944922,10.4816448785,9.2978725938,5.9575279446,3.9689263632,3.0675083529,2.3220853057,2.0320231121,1.700091212,1.613574499
106,0.868120821,1.0974020576,1.6218632143,2.7536178273,3.9352154029,5.2966027297,6.5939701687,7.9524942424,8.7449432641,10.0071078013,10.4602841184,11.0259944922,10.4816448785,9.2978725938,5.9575279446,3.9689263632,3.0675083529,2.3220853057,2.0320231121,1.700091212,1.613574499
107,0.868120821,1.0974020576,1.6218632143,2.7536178273,3.9352154029,5.2966027297,6.5939701687,7.9524942424,8.7449432641,10.0071078013,10.4602841184,11.0259944922,10.4816448785,9.2978725938,5.9575279446,3.9689263632,3.0675083529,2.3220853057,2.0320231121,1.700091212,1.613574499
108,0.868120821,1.0974020576,1.6218632143,2.7536178273,3.9352154029,5.2966027297,6.5939701687,7.9524942424,8.7449432641,10.0071078013,10.4602841184,11.0259944922,10.4816448785,9.2978725938,5.9575279446,3.9689263632,3.0675083529,2.3220853057,2.0320231121,1.700091212,1.613574499
109,0.868120821,1.0974020576,1.6218632143,2.7536178273,3.9352154029,5.2966027297,6.5939701687,7.9524942424,8.7449432641,10.0071078013,10.4602841184,11.0259944922,10.4816448785,9.2978725938,5.9575279446,3.9689263632,3.0675083529,2.3220853057,2.0320231121,1.700091212,1.613574499
110,0.868120821,1.0974020576,1.6218632143,2.7536178273,3.9352154029,5.2966027297,6.5939701687,7.9524942424,8.7449432641,10.0071078013,10.4602841184,11.0259944922,10.4816448785,9.2978725938,5.9575279446,3.9689263632,3.0675083529,2.3220853057,2.0320231121,1.700091212,1.613574499
111,0.868120821,1.0974020576,1.6218632143,2.7536178273,3.9352154029,5.2966027297,6.5939701687,7.9524942424,8.7449432641,10.0071078013,10.4602841184,11.0259944922,10.4816448785,9.2978725938,5.9575279446,3.9689263632,3.0675083529,2.3220853057,2.0320231121,1.700091212,1.613574499
160,0.4655424074,0.9366516948,1.7562962349,2.2003416257,2.4147007097,2.9837840081,3.224635335,3.3117209011,3.6559691906,3.095444562,3.1642370989,3.2021946807,2.8637694882,2.1230413542,1.25184021,0.9740230565,0.8856998788,0.6999885296,0.6959720351,0.6344288385,0.5761026017
161,0.4655424074,0.9366516948,1.7562962349,2.2003416257,2.4147007097,2.9837840081,3.224635335,3.3117209011,3.6559691906,3.095444562,3.1642370989,3.2021946807,2.8637694882,2.1230413542,1.25184021,0.9740230565,0.8856998788,0.6999885296,0.6959720351,0.6344288385,0.5761026017
162,0.4655424074,0.9366516948,1.7562962349,2.2003416257,2.4147007097,2.9837840081,3.224635335,3.3117209011,3.6559691906,3.095444562,3.1642370989,3.2021946807,2.8637694882,2.1230413542,1.25184021,0.9740230565,0.8856998788,0.6999885296,0.6959720351,0.6344288385,0.5761026017
163,0.4655424074,0.9366516948,1.7562962349,2.2003416257,2.4147007097,2.9837840081,3.224635335,3.3117209011,3.6559691906,3.095444562,3.1642370989,3.2021946807,2.8637694882,2.1230413542,1.25184021,0.9740230565,0.8856998788,0.6999885296,0.6959720351,0.6344288385,0.5761026017
164,0.4655424074,0.9366516948,1.7562962349,2.2003416257,2.4147007097,2.9837840081,3.224635335,3.3117209011,3.6559691906,3.095444562,3.1642370989,3.2021946807,2.8637694882,2.1230413542,1.25184021,0.9740230565,0.8856998788,0.6999885296,0.6959720351,0.6344288385,0.5761026017
165,0.4655424074,0.9366516948,1.7562962349,2.2003416257,2.4147007097,2.9837840081,3.224635335,3.3117209011,3.6559691906,3.095444562,3.1642370989,3.2021946807,2.8637694882,2.1230413542,1.25184021,0.9740230565,0.8856998788,0.6999885296,0.6959720351,0.6344288385,0.5761026017
166,0.4655424074,0.9366516948,1.7562962349,2.2003416257,2.4147007097,2.9837840081,3.224635335,3.3117209011,3.6559691906,3.095444562,3.1642370989,3.2021946807,2.8637694882,2.1230413542,1.25184021,0.9740230565,0.8856998788,0.6999885296,0.6959720351,0.6344288385,0.5761026017
167,0.4655424074,0.9366516948,1.7562962349,2.2003416257,2.4147007097,2.9837840081,3.224635335,3.3117209011,3.6559691906,3.095444562,3.1642370989,3.2021946807,2.8637694882,2.1230413542,1.25184021,0.9740230565,0.8856998788,0.6999885296,0.6959720351,0.6344288385,0.5761026017
168,0.4655424074,0.9366516948,1.7562962349,2.2003416257,2.4147007097,2.9837840081,3.224635335,3.3117209011,3.6559691906,3.095444562,3.1642370989,3.2021946807,2.8637694882,2.1230413542,1.25184021,0.9740230565,0.8856998788,0.6999885296,0.6959720351,0.6344288385,0.5761026017
169,0.4655424074,0.9366516948,1.7562962349,2.2003416257,2.4147007097,2.9837840081,3.224635335,3.3117209011,3.6559691906,3.095444562,3.1642370989,3.2021946807,2.8637694882,2.1230413542,1.25184021,0.9740230565,0.8856998788,0.6999885296,0.6959720351,0.6344288385,0.5761026017
