SAMPLE_FFDI_PATHS,,,,,,,,,,,,,,,,,,,,,
PRESET_PATHS,10,,,,,,,,,,,,,,,,,,,,
PATH_1,HOUR,,,,,,,,,,,,,,,,,,,,
PATCH,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
56,8.2192260842,16.5513611094,15.6488275984,24.8077094674,28.7551233984,29.0568269765,35.1848945564,36.2607037621,46.7751381965,60.9642351778,71.3332054535,68.4268417107,50.3083738716,70.024912236,70.9291305203,52.5348190786,48.5587702319,27.5898208868,35.2443078357,31.4354123121,48.9427975709
57,8.3810794555,12.3440298814,27.0444675073,32.2803086359,32.9901229552,44.6545072354,42.4430502751,38.5723666122,53.8678152405,55.6332078503,37.0346922331,40.9988247553,44.7146694407,85.6551388867,110.497916749,127.875644028,136.926018677,62.5102280873,53.8399315033,49.6050758328,52.4192705916
58,8.1955118858,11.878158482,21.0732410909,29.3061717791,25.8855343905,38.0644605927,30.2866088861,39.2978419723,50.7613913698,41.069436894,40.067647696,40.1458512059,40.5463893872,43.3870728552,61.3437696323,74.7615980943,72.5133728219,64.1027189278,91.339573062,94.3855656343,46.6278743638
59,10.89783156,15.256897136,20.3291936091,23.363186137,25.9382090161,27.3583313804,32.4045486064,39.0587396401,43.6121703556,30.1856718336,34.0915551445,44.0479632231,52.8755071814,44.3130087586,41.988141727,63.968062882,33.9710764776,36.5942784161,42.6081332016,38.5185375457,25.4496388072
60,8.4829660653,16.6464587022,18.7553001878,24.3435813597,28.6026675473,28.7599276254,37.1569264146,35.2199031997,43.0918116821,36.5071985086,41.6000507688,29.7473890375,47.6930817288,36.7796185477,31.8406659676,31.5941866564,33.4345916306,36.5024233718,29.0472626866,31.3870392552,38.3043253665
61,19.4540753968,28.6437182469,41.2283489769,43.3392847797,47.4263051807,45.0796736183,38.8250664864,52.5030708482,76.8869680445,84.642302654,62.5337482053,65.2220637329,56.0818958004,67.124036713,68.3418950953,63.7689320568,73.4311985522,76.782716093,85.6348495988,86.7118115972,64.0303454634
62,12.3785142339,23.4564741487,21.3037357488,34.7987247461,37.6820480104,61.4018362017,62.866153597,67.6248630419,84.4084830307,93.1550534853,80.9914786528,81.1678385996,57.1728187921,57.8350697884,58.4313162515,63.820754212,87.463642926,60.070361214,68.4380168551,55.7339258561,60.3013456199
63,8.268853638,12.2339611608,12.3096459946,15.4837432814,24.286839776,30.2870116942,27.4043555713,27.733014711,46.7897182139,51.840928112,53.3235046123,48.1752444072,38.5044400419,41.2487479715,58.0425957028,63.2488963693,68.6236210354,52.1997962584,41.0265562971,40.0230957883,52.2759919268
64,7.4461864726,14.8803766867,23.6306499411,26.5888838133,40.1061715929,42.660453208,66.3947504505,54.689425284,77.8760096157,53.2326960411,56.0170775893,53.5982903678,50.6994047779,48.0685691642,48.1776168877,42.1736084409,71.5229524355,45.4265245086,44.3135465028,30.1836881639,42.4648796502
65,8.4835875885,15.59037776,20.2678147368,27.0562107339,37.8265214914,40.1476238679,34.1647268405,37.555283722,46.6338849672,40.4228905133,39.9512516318,50.9580188811,56.9969547943,43.3047714959,48.6109263896,60.817113617,76.4014367189,72.7471449753,70.7838428637,103.212588208,95.3644687405
66,8.7670482447,15.7349266372,16.778311915,14.5185400457,20.3943884489,23.7337892272,27.6839798685,33.9667593171,25.640937067,34.4459790317,30.8646397725,40.2040257611,58.8641222766,54.3713457108,52.2386099264,68.0439876477,37.8224519875,34.0541453284,49.4088831336,38.5951414719,47.1790349162
67,6.9190435629,19.1654394417,23.8973232457,28.3894260188,34.2892532503,51.2271739552,49.8691522608,63.1607966494,55.8500199333,55.7855672007,49.101646009,56.218018812,70.1173695909,71.627047129,63.5087990273,52.6796233776,51.9563841347,60.774549553,44.611385649,58.7045657357,46.0201993539
68,8.2233747692,15.658271617,21.4922888349,24.0933881618,27.7860045289,33.3497398391,34.340968938,28.4716600774,32.0709328578,38.9958131634,34.6029784739,43.3636660875,46.0497832255,41.6382046993,52.6482133615,32.5389344562,23.1196859605,37.8552325875,38.1393976552,44.6930959332,41.4453384995
69,9.900503513,14.3161669221,16.8920386705,14.7588416094,25.1053532283,32.9313487862,34.2290429082,62.7444644786,61.5086506889,83.8631544292,66.5032209558,90.32194696,119.551589049,87.3143677152,62.6507690771,50.6323777494,73.88833701,52.7666101582,41.4969418342,56.0066650172,44.5503915009
70,7.1701750266,17.895592685,18.4534176395,22.4336196499,24.7508274155,20.9002572038,22.3331742789,18.0590539501,18.4309031573,21.1079241969,25.3323306146,20.2369788431,22.7058200381,29.5551250427,45.0563532425,49.7158198408,42.5401101817,52.8629376831,67.0636624111,41.6759416132,69.1912629188
71,12.2780780525,15.1398827671,19.4670859436,25.5178328316,40.0364085706,39.0271767386,40.0159476424,40.6781326874,50.3670232903,29.0315558548,45.5816424978,60.2526008431,40.3067259481,46.1569440867,41.4626741202,54.6871210905,58.6706369724,49.4336590283,61.7081341155,61.1530952983,53.153005348
72,6.7922790221,11.2108543197,15.4928076115,23.6600265865,26.3057742334,33.0426763139,35.8432730861,37.7963054915,52.5875387347,53.5225577562,58.5703282227,49.1853098077,55.0398749003,55.3123888385,57.4801672517,58.9550759966,91.2601203786,46.2795689671,54.9391881944,61.4544830661,60.956946682
73,7.3093041013,8.7130009904,9.835791326,7.0160741982,19.8822227893,23.1927030802,28.4786382294,28.1013408667,27.2834361412,36.5550983435,34.4878929978,39.3740675671,48.6112961808,47.0556544173,59.8039331137,80.1063259784,102.895239658,63.0951793816,62.3330235715,78.7460182901,70.005610309
74,8.1757032282,13.7176792401,24.6666439207,19.5788344347,23.9566380515,27.345150303,28.3215657103,28.8377263619,38.1281314011,41.9794227391,53.2642274279,59.2292554434,65.2761941401,54.3902052356,43.6501216933,66.0919731687,57.9500970017,44.5135634191,47.4570027512,43.2902773511,46.8971133341
75,7.0981708619,14.8420371939,36.9401091075,40.5998735163,35.3755483786,28.7092109939,45.8023288722,44.3051049032,53.1628045994,55.9309120022,54.9292414797,61.1775049982,52.5970874357,61.3987843714,54.4315687659,43.5436570067,43.1812451522,53.2141356952,46.1326281169,77.8605737007,54.9915916801
76,10.2217424668,16.7702110753,27.1738543239,30.0907550918,32.1767474343,36.8971607166,41.1684023596,63.2157058335,38.2093383797,41.3098186575,40.4949577949,65.0213834335,45.0978651651,44.4773850854,52.0890315202,88.7334159796,74.6857550663,61.8853838012,67.9715838014,59.8240317299,72.8924792009
77,7.4337847256,10.9895759392,15.7523322368,18.3524190345,25.546899971,44.046241757,39.0084725326,29.4270297947,58.5358087586,40.4496362493,54.3746703307,73.5373211226,45.5460596794,30.3010368811,31.6737859084,41.0501891898,45.2432829326,53.7503002198,70.194766192,66.687111333,42.2857222172
78,10.5453526174,19.5326615746,29.498618068,30.8372244837,32.9809783164,58.3349857893,77.2824087172,87.4361244719,41.1977990355,41.9483636227,49.3037030737,54.0110688014,34.7843637354,31.4392018309,37.2046267481,33.4267762357,35.7793990796,42.3754765883,58.3732699734,66.2844937464,59.5423947592
79,3.5329670442,8.1391350622,13.3692088101,18.1667817789,18.6866391075,28.0905830646,31.5274117798,36.3031979047,30.9200517248,36.3746574477,48.319774646,56.9345052129,53.4399724713,61.1521291872,110.653504222,85.1320246495,38.8453252861,65.0038698962,41.8080388732,35.2068675841,47.1305164322
80,8.6565439667,16.5232673107,23.9181878203,26.3029013029,48.9830555605,33.434222631,30.2674347492,41.5874003149,34.4566419062,43.3642382299,53.3472007757,58.2679022283,48.317489722,46.369995509,38.529121839,41.5058538336,38.5349882669,50.9683170559,41.0259712559,32.8956633885,42.1289897016
81,11.153488832,21.0394442432,26.7753227086,35.0928046895,35.6355946565,31.7531042249,31.9916699159,32.8934372879,37.8916698151,31.7356743433,26.1645527617,39.0333776865,39.2751842078,48.7135992533,49.418519615,43.1927347852,31.7988730568,60.1274796546,51.436484493,75.2178584808,40.5429346619
82,7.3068823406,15.012521338,27.8753890936,27.0273811009,31.8204844744,37.7490000619,36.6010905658,52.6906062099,42.7603367776,46.6171196691,53.2692773802,51.2468408209,73.8458707642,57.3250311442,64.5483273501,53.7458718884,38.8744086267,35.9378454518,43.295873627,39.9848946838,27.5608305482
83,10.9190900203,16.5288261468,29.5691554165,33.6363776962,40.4102033209,35.2156355022,40.0477533676,52.6804231752,53.5714826884,66.3642721294,49.6305262231,51.8868191682,65.124191032,61.5721528788,48.0248099435,54.0935280527,50.0483937204,49.8545840935,51.8872739646,45.3275287726,61.4931481837
84,7.3744314875,15.5584222943,22.0696308975,21.7049882724,29.2304839534,50.3336760048,38.5299685174,31.9343271156,39.0639786222,67.2339040919,61.0388004106,39.7320579758,41.1620572854,41.9742210839,48.6505098343,67.7499275921,67.4362914324,79.9235883161,79.2131244744,89.8714748199,48.9684992653
85,8.18877715,12.3230517157,16.9956479255,21.7590452926,29.7354575558,49.3481839831,34.9969182343,35.3765464315,50.3602412671,46.6719913686,45.4406174729,43.7396527598,57.1887571802,37.6775241776,49.2919870647,49.4622919378,56.3025401516,44.7822047041,29.9784617803,41.3934545025,31.2442941533
86,7.8826576206,12.8090715242,23.2307734798,31.438797136,30.4398366234,40.1146154001,38.3446360907,37.5089887267,39.4829688047,48.2086783407,47.8877751267,44.5037159173,43.0939287706,54.1949792726,43.8936671235,46.0818217767,61.0045894204,67.7385123942,49.7720031449,54.9495147593,47.7948601254
87,10.6118638976,23.5271046822,16.933084468,35.2929164336,69.8377342153,53.0062431931,53.4617120936,56.9940084339,34.8152544225,39.3170755955,50.5256685327,40.9387747135,41.5658372106,44.4840483564,41.5498434429,55.5035302487,75.8186747819,52.3297199826,60.0702583301,51.3196169278,43.2535800328
88,3.9457701864,7.7806672397,10.3522376232,13.7760761526,30.8341477586,37.0390541961,70.3039979107,67.8173355926,65.8999407726,84.5192938079,64.411670114,47.1913359774,54.4317439043,68.9236214973,54.5428144094,120.169277084,58.8273181149,59.4840517024,57.0089403229,126.869746928,80.2897775158
89,0.9289381952,1.9426673773,3.9100421566,7.3567527126,15.6510632589,24.4240320884,24.6221653739,32.2201392641,37.4174577892,27.2929401717,33.7517003567,62.0669966115,42.5600681906,40.6209176762,57.1059206737,39.435960877,26.9471343474,31.5402814011,34.4293985379,32.5372272525,31.0284218232
90,11.0315836404,9.3680221746,13.0157421135,21.2620584796,18.7982602174,32.4913439448,18.513773368,35.6964533126,29.1209642516,46.8829455694,49.6978221504,67.8248608876,56.8948622747,42.2556295567,54.0552479684,37.5122310577,51.9921258029,43.2848369052,65.4425804903,42.9305890611,64.3786916811
91,10.7776837293,10.6858807109,23.3922514712,16.6219309441,15.9258233562,24.9074752447,27.4871552392,32.7038244044,36.1832971745,46.2894545822,43.8927418976,45.5201131501,41.5359786545,42.2059181403,40.7704948698,46.6161112869,36.8405623736,45.5300756876,43.9803660935,39.9102289364,40.6275710856
92,8.230986608,13.1680766615,19.9208721929,27.4550053383,43.0358058261,39.0913546321,37.9798727493,50.7152112286,72.2012407636,94.0407590028,122.293182237,100.624642809,61.7532495532,63.5960030276,54.207500762,70.9221905075,52.1228979477,57.9750014282,44.0082043438,51.3722723358,55.6048767822
93,9.4325576079,11.6243236465,15.7499611118,23.646349103,28.4105432384,35.0304926723,32.8417715078,32.5782033671,37.8256564651,47.0633755518,111.060969353,105.944556936,138.169860817,118.327764165,68.7481236713,57.7067818367,57.5270909489,68.1702076411,49.4009631189,51.5151783205,47.4771296259
94,8.3472690522,12.9999562301,15.0836966344,22.7050090169,27.2583117286,38.6966115562,30.640527028,38.9635718996,55.4241622435,79.4807070892,80.7861922761,65.4422545505,76.3790499749,53.4981658135,54.9052502498,42.2647503746,46.8880527417,55.0566037505,47.4507013785,50.9186587269,59.9546083307
95,8.0811296484,15.9342577585,19.8267066648,16.6043026634,18.3706533405,26.5393804615,31.2232336146,30.374232284,36.9913463465,56.2628411193,38.4132878645,33.2207060076,40.8380703569,64.1660479133,54.4440493571,45.1878265296,34.1322636132,36.054836481,47.9543104569,25.3463354445,32.8752049127
96,8.9050754397,16.0852515543,13.7188730664,21.4319270164,22.822373446,23.687049757,18.377676771,30.9306883686,31.7047852839,27.4624058717,30.4595422248,35.4437689733,39.8880858424,37.4044685064,34.425278816,34.6081881648,34.7187507133,32.4016233402,26.362366116,23.4408243451,46.4315350921
97,10.2185399912,15.3313909812,21.6523098131,18.8506708016,28.8798457408,34.2519201794,52.4073817118,73.2790238986,74.7550252371,80.0084281576,76.660409923,60.5741608248,51.3683660224,49.5717313458,40.1372858435,57.2858461845,48.9481854011,43.4963705558,29.7518833091,28.1075585586,25.5482591292
98,3.5855157749,7.6361855009,7.4268470114,13.5049584367,20.5877342543,26.2209463151,46.397247336,96.1154343243,74.5234085928,62.656041053,66.7168399538,78.5432239142,53.3072650899,30.2977265873,46.844175996,52.5915444712,45.0703303561,38.1058410887,43.2112452236,42.3406693092,56.2427152648
99,3.8444119058,8.5044374119,11.1119065682,15.356605437,17.3426738254,26.7075508578,25.2567165717,32.0324989067,39.7871002968,62.1085954551,89.3844773511,52.1756656504,58.7713805946,37.9444922974,23.1313518632,29.4532138207,31.7182053811,28.5019853385,18.105460075,27.9280581848,44.449838037
100,4.9407824845,9.1466647175,13.3443955826,17.8096156179,14.5316194036,15.782512655,18.2888697711,24.3315044235,23.6891291527,37.7706241198,52.5797064625,25.9781853811,42.3383236654,38.104262746,35.7268321709,45.6712487887,42.0962722604,45.6775392249,63.1232692193,50.0242730028,65.3634429924
PATH_4,HOUR,,,,,,,,,,,,,,,,,,,,
PATCH,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,11.7629013715,14.4782934657,25.1805300904,33.4025137009,40.8502285423,36.6144563463,33.7965063992,45.8852353013,36.185354127,21.2263143727,18.0866925085,25.1772102441,26.3810521829,24.158004756,29.432090113,25.7875318208,21.9287495267,24.0966728997,25.3238454166,43.942180959,75.1141845761
2,15.6079695347,14.2434323844,12.9933969536,27.872140908,26.6413325344,31.9640642807,32.6097477933,31.8756922337,35.3155247132,33.2793614975,40.9211132623,38.7751808083,35.455573025,44.1666771379,42.5469953072,49.5860091304,57.6949432557,51.9146641361,62.8673317061,40.9383730865,43.4523941821
3,9.5456971161,9.8364967206,11.9663970939,23.9245947359,29.4809674459,38.5843357746,51.7579816923,81.9077579902,76.5982323592,74.7085974276,68.7927587876,44.701381161,49.5553312303,57.7973795851,61.0378499656,61.1011657985,98.1037714995,79.1173137263,71.176526619,69.7625146923,73.8263834847
4,8.6893768881,13.197014729,15.7383395176,21.8097442965,21.9200706401,23.0047637596,42.1680455261,87.101399214,61.3948165978,63.4700052262,59.9953884409,44.9700903892,54.1039899784,46.4388949759,48.4279443688,42.0424786934,59.7570690559,57.5683128291,53.0845801576,82.6033323643,92.2989003172
5,8.5032986363,11.2085247072,16.1096328115,28.2904838247,36.4879044817,44.2079959245,55.5262625581,65.5239070086,43.3193748865,67.0315904419,76.732921452,53.6437167614,65.2667917891,57.5934752358,60.5038668231,63.8094792143,66.7136525754,63.6173037444,57.4330144909,53.7368442136,64.0506349753
6,8.2931114002,19.1316946498,17.8751098265,25.2360455721,29.1162729768,31.5985888778,29.3187008861,28.8847293655,38.1476553862,44.2760750957,34.1930578147,20.2628565413,34.2461156638,65.6453389086,98.2909960228,103.507629041,63.5511311544,74.2870451679,77.7250529105,101.814770287,79.3323198815
7,7.2606333103,16.7446791067,27.3015348297,22.8098561884,26.916701303,35.7863436234,44.7046074575,52.0411182569,52.5325855205,54.5052222837,60.2119540804,79.8008540129,75.1390494674,100.325698014,84.8652142949,72.9967561741,51.3425646102,42.2604100266,57.1049749454,64.2041079492,68.6735902375
8,10.0422791283,17.4850389337,16.5975081218,25.199517081,20.780957702,27.1031651161,49.3253771367,44.9658289931,40.1169791762,37.7248366384,36.2633839033,43.5959169962,37.3408649562,46.1876411695,45.0871958967,41.0180792526,41.5074979376,38.2792932566,40.1079017426,27.4333925359,37.4901216027
9,12.3886649645,9.6690849044,16.9578651674,23.675407984,21.9775149319,31.6499322486,38.1359625717,55.2861079886,59.8219405915,68.2571643028,30.3765352442,27.0912088524,36.459472837,34.2130266069,39.6272000084,44.1753871637,41.8674524498,46.3497016476,41.5462412642,33.8841417801,36.987917075
10,13.6914121908,14.1727219576,16.7422860707,20.0677428328,43.3610215967,45.5124523047,43.6255524109,52.9475075577,49.8549598454,57.2664909527,53.2866397676,46.7616542244,44.247485129,41.0855809217,44.2718374652,34.9867081934,44.7475792347,49.3820810121,47.4226398988,46.6938466821,59.0577822982
11,8.0242586364,12.5671647523,29.7999096468,30.9069402349,38.4290795877,48.0449301105,44.6869072186,40.8094768726,56.3421247243,47.0495559529,44.1600828602,37.9334627991,41.2577099277,54.0730491952,47.3339138366,40.4741452435,42.1854928797,50.0917064986,29.7651538061,20.8870299165,21.7124854477
12,12.8307605235,17.198956578,20.2684986971,27.7128396521,31.8977772445,43.5059755534,45.1537796162,36.7778371306,31.1708220285,35.4346694851,29.556493333,31.6466770416,17.9059240731,20.7458472268,22.2381887742,18.265878768,20.5911065366,16.3696302952,14.8481233523,26.2243112974,39.0271931212
13,4.4857222556,7.6703054551,12.1136013752,20.6866492082,60.966650488,69.0369455179,78.0048676544,49.0667483212,46.6863438537,49.0542499477,42.3367256911,76.9987152212,68.2018955226,64.7701805915,68.0143450481,86.8059679361,51.6163179939,52.9969996269,55.4947652641,47.3792322375,43.6358482243
14,4.0632855632,6.8646220417,9.2992948253,12.4222044879,19.9683448757,20.8227179784,19.5942002565,29.2828093848,27.4896077189,42.5391368136,30.845249881,26.8547912994,24.9133369117,48.0406534614,60.4616328712,47.4509866282,34.9640639294,36.301195322,26.7576250862,29.30524292,34.4976106018
15,3.7201036512,9.3133185608,12.3801303335,14.5245150115,27.7389293119,32.3412163272,33.4822251184,56.6573550274,36.1073341614,39.392261793,46.1990828202,54.6176122567,123.772348036,148.186842762,89.9698170021,61.8537487854,100.867267468,76.2083364388,74.0651154349,70.0947697032,70.0866755692
16,9.7207239765,16.8453515901,31.068828071,33.7116671327,29.6499457222,29.798530987,39.4919759085,30.4334217564,28.707297024,26.7296660879,25.2122455571,29.1046806228,63.1638854748,53.9379558001,56.2207966679,58.5930405692,64.5276159131,74.9389839247,70.4289685117,36.3510166887,25.3967523088
17,9.0425020969,14.0324571878,21.3564184555,25.4201645863,27.597696509,29.9477956948,29.1797171992,41.6709704717,47.3983750831,37.3485485981,57.4471293658,52.3185107151,58.3176418644,78.1302813938,80.5806420297,69.8972139459,70.2547631622,58.0134498014,79.8865543995,74.8876715966,83.0908963229
18,10.3981422899,14.7273296706,16.0039654219,19.8041019989,30.8442182623,32.5126769127,31.9762905692,39.6766960001,39.5411308821,40.1043118282,22.8403962181,35.3054155172,65.7984813839,48.0081588106,37.2604943987,34.5891337614,33.918184198,38.2831156811,39.9037529231,44.7324532763,29.4346147054
19,7.3514725078,13.0981796197,25.2624404526,22.016005372,17.4189181923,19.9982823593,21.4222771067,26.5288224997,27.7837207719,33.3093070777,39.1352445828,58.0608532741,51.1657749982,50.6870646085,32.9744642888,34.8735428198,20.6539995799,25.5010767156,25.3789481818,39.7347774173,42.2778166466
20,9.6872306082,10.1747755793,14.7492707162,19.9084152956,23.3767237634,23.0844168899,30.3657282052,40.537320295,66.79338859,65.2101146496,94.9379131252,63.5584117886,64.4701106892,53.855886079,45.756175193,42.8851769356,42.6751287499,45.1085979095,36.4318862015,25.2634684065,75.0575608713
21,17.2278116487,25.2281437073,47.6209646308,28.2366589291,23.5084903778,34.3064700302,41.7383958969,34.9145151753,67.1210375779,50.336604864,44.2237116545,42.264365808,69.5497938122,57.3627593827,57.0394156453,55.1125931054,61.7295290794,50.5836630132,53.7015639081,59.0517724416,52.6050862044
22,2.971143297,4.629162378,7.6353229508,11.6958418695,15.7296182238,30.1397246923,32.1342279823,38.0713735471,30.9496539493,45.7056365459,54.1329106007,60.3394571459,66.0253731834,41.2012783873,41.2324753212,30.2700704301,16.7810410293,19.4361632682,21.5971319062,32.4678210684,21.4794690445
23,3.4067154116,5.6333926071,9.5124969944,22.7403323502,24.8714066965,35.0132703836,66.3105005917,58.3873336443,53.8458621342,50.6441771432,36.7098027892,28.7570919001,42.9364594605,37.400307962,32.6159051251,39.137704832,32.3677331149,37.672019332,32.8320400473,39.8605115063,34.5702788742
24,0.8051250715,3.3220507932,4.9394262091,12.5019014398,17.4013456698,29.9497432321,31.0140555117,43.7906539156,42.4549502899,37.565590058,45.7186422258,73.834770398,56.4665581802,77.0709767842,67.0243204469,112.617452164,107.948518304,78.7359769614,61.9330203251,35.7026644427,36.455335397
25,3.292560759,5.5896862761,8.1973708775,12.0540581301,18.2999421266,16.8972220553,29.8666807173,46.1699292008,24.811244652,22.207490283,28.6971091641,34.5861538031,43.1577551926,31.3008468467,32.9113547503,26.6194178469,31.3466811294,32.8625327603,25.5015538955,21.7249349538,27.0255747958
26,2.9041474176,5.7352413355,7.9491584724,12.2011571227,16.9642672125,13.5867023347,17.0154314562,27.0478391584,43.0749647321,36.6701414224,34.8591285409,44.1479413265,46.7616839472,26.2008120044,25.5509343146,35.5953511765,38.6173684927,49.3245872325,58.9539377565,67.8114031888,52.9783573616
27,10.3040975155,10.8569005379,14.2127871226,19.6401103793,20.6434475876,28.2858596485,27.1812911364,39.5251375014,29.4926799543,22.3404740314,15.0169502811,19.3172104041,27.4204477807,46.8934358904,38.3990847744,44.5309499855,57.7045729401,51.069006159,61.9358866376,41.6282511045,54.9782708491
28,9.2270054881,13.7531672071,17.7819503272,24.1714221641,15.8539842173,18.7688835691,24.3966055119,35.6131757664,38.725166753,52.1920180302,61.7857150784,56.3837582591,65.7161105343,63.3079944939,34.9465491577,49.2125205756,42.0613582748,35.2438313005,38.0907940919,39.5741569648,41.9713057208
29,8.9740758058,13.7122096456,24.8957258282,30.4644329469,30.1372177043,27.8658715924,30.7056598152,32.1904571864,44.6148352518,35.5509000896,44.8265375642,42.2557088803,53.4826324455,52.1622244504,46.6132850213,37.6082726633,38.1757344602,37.4462789262,42.4744814392,45.3642727609,31.5272498073
30,7.3047602328,11.1538463641,15.8365387469,22.0241831944,27.7257468416,42.2366553357,47.4887587602,69.7502345619,85.4576722294,75.9358335846,62.0824886357,44.8271984992,42.4102536625,27.2542167437,29.4247736846,34.8924145437,38.9821708892,41.8283524418,58.3653078658,99.1057536557,72.4200694776
31,3.3554170741,9.1770424032,14.6871311649,9.8728384033,17.2686246221,41.0732369103,47.6447156188,48.3362128791,53.0330215679,46.546642835,46.0761287547,30.0629390096,46.9932351009,91.7254240406,95.8492978995,60.6903787601,72.1421027276,54.6990895341,61.648551108,44.7071425272,36.8426114641
32,2.4657763394,8.2000334243,12.9473687618,19.5672509003,22.0173771024,40.5874835126,48.7062534794,50.9572548976,43.7893546159,37.3171427171,27.2862260831,19.5260514817,34.2545389152,30.2086831371,32.5334315903,33.7646298559,34.3159826384,21.6395664874,38.8783072743,38.6434211764,53.5385447758
33,0.6417744443,1.9393401819,6.1655017928,8.3009946019,12.2114007961,25.6082369716,29.8895382668,30.4093080048,61.708033011,57.086799258,68.5815496115,77.2531208718,64.7143813719,71.7559343013,90.2923545535,62.4634861303,47.2763678605,90.7712834257,63.8650049851,18.3178983908,19.2056315366
34,1.0505973971,4.0476327217,7.8542350367,18.2150748424,27.110520312,23.4350205921,38.2493237577,36.9737145246,39.5039293721,31.3248718979,36.7516203396,39.5282205226,43.9688648837,49.588805535,48.5083259645,48.796549062,61.7117790352,79.9199661085,56.1347341538,44.4818764037,42.728316256
35,3.4136734173,7.5463038791,8.1018617046,13.3320996614,20.4734262793,15.6338538797,14.9604588786,17.3709193369,16.07880471,18.2304419681,17.4357593749,27.2977140786,18.6506205404,15.5748030465,17.4904500333,19.3766013284,22.8686589485,23.134332341,22.292103022,31.7269172868,30.7573265941
36,2.5719530477,4.6844638138,8.4748513945,9.6806288565,14.2245404127,14.1663455744,19.841602095,21.2624917424,32.6613188203,47.9403878193,38.5011736278,34.9077030813,36.352718595,36.0693573332,54.7623925899,51.8981469173,59.3188628598,58.499143844,65.3217514173,58.3432035298,40.0377521121
37,3.5592694024,8.2813993326,12.4978069531,17.1776618666,22.1695717788,40.6177729576,41.3266427385,57.3457922262,52.7212886835,51.0516201474,69.6626991272,55.3997298196,62.3965766621,69.922705816,43.2714786629,42.5841547991,70.9867201846,59.7117519072,64.593261862,42.5232193314,84.2679505102
38,8.9962647544,12.4022916658,19.0782989339,27.5604065108,38.4026734146,48.0210682801,38.020777172,37.6647346969,76.8968815261,112.94928367,77.0294565928,44.5927691905,31.3985504335,37.4741107605,45.6056245045,33.5237703075,47.0258041108,38.6406835636,43.4930200187,49.1209142725,38.588620106
39,8.236899327,17.0336055674,19.5828040938,30.4766987724,32.8873634178,36.3109109303,34.1926093482,34.3260646353,54.3205518743,36.5988082353,34.9173936784,37.9156018446,38.7305955887,33.5695518683,32.0321229282,31.025181348,33.4204163844,30.8811634807,26.2251191235,40.4554517441,50.2338702552
40,8.8423858118,11.1231095445,16.8675185264,26.3431285482,38.1739964743,36.2447263956,52.7281726655,44.8463534521,66.0437595533,49.3537232817,60.0942277028,70.341714045,65.6150107454,59.7366629076,39.9476700196,61.0027484443,70.5553741906,93.0958339689,90.6052910948,100.361037331,73.8897473957
41,0.9652446518,3.7942877869,6.8390356112,11.8901715033,12.0241289273,23.1381681784,31.4840021022,29.5991168144,30.7388630294,29.5197557518,39.8058147395,34.7645534867,35.2657398546,61.4130711804,59.8710945174,53.5851093094,53.5078563581,38.4284477918,40.8839566187,70.3826272678,38.4257022766
42,0.9526808794,2.4942134931,3.7202249241,7.4209643726,11.3799342373,12.4968186431,12.5674219723,16.9825052315,21.3582255848,26.8835609175,42.1009098627,40.0411977813,40.2447654076,24.2961066327,27.0633450285,24.945890857,19.6698081139,17.4946052833,22.8690003664,19.124378593,13.4542761488
43,2.2997346757,4.2600526666,5.3544340995,9.3691675255,19.5139870324,35.7920930529,38.1268650034,42.1848883622,32.2813008088,32.811558052,42.2594231414,45.0717772741,68.3531790372,42.3266702472,31.8500828792,28.5052942598,36.2296456066,25.2533937208,32.8612324512,26.9177517174,44.3889442551
44,2.2370269487,4.9298499608,6.3781787036,7.1500079054,13.4331671464,14.9486200579,26.3369675329,34.4107108572,37.0517502218,18.8504738966,16.52045174,39.1648312954,52.5022123273,44.3642185353,42.4585268281,44.5057482705,43.1120979625,43.988612142,62.2333658159,42.7944022674,53.7090312298
45,2.4416322644,8.4964954216,14.8568076168,16.4332128487,24.7986736897,29.2823244539,32.9223521464,38.1874462647,55.8882773531,102.281394273,77.9047247578,71.603184164,81.0144256252,67.0344212511,69.8234062276,48.0063966495,61.1883981476,71.9136603459,50.2394355243,48.9608755173,64.121158449
46,2.4708802219,3.7407345314,6.8043569975,10.9268653859,27.0651397536,55.3501878911,62.4501327303,69.4439592934,107.520564151,70.0128860149,68.3120640263,76.7424565507,42.4370483481,19.5102213429,28.2651647671,31.0228207245,28.2491649214,31.4791955804,32.6523736405,46.050214694,57.3121215949
47,13.2370535168,15.4300032437,13.6670423364,28.0290920752,39.6165475477,43.6663395146,52.1758646298,65.7441985659,67.050691564,81.6054416567,82.020246932,65.3777363882,67.223059156,31.2375903001,19.5632064806,26.7764684625,24.986356273,21.5141658087,31.1274620964,45.945125462,41.3420215025
48,9.1830393809,14.8806719388,23.6839349686,18.7559274,25.6013449889,23.7255822077,38.1984078051,35.8305488816,33.5911540802,36.758516972,42.9064149356,54.3334172898,34.8128764513,31.4792380772,37.9659122062,37.5387618087,25.2425731963,41.9742219538,33.8461160581,50.1768495539,38.2226821604
